Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Dominican Republic,1960,Total,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1968,203450,
Dominican Republic,1960,Urban,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1966,52130,
Dominican Republic,1960,Rural,Male,44118,Census - de jure - complete tabulation,"Final figure, complete",1966,151320,
Dominican Republic,1960,Total,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1968,133160,
Dominican Republic,1960,Urban,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1966,37420,
Dominican Republic,1960,Rural,Male,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",1966,95740,
Dominican Republic,1960,Total,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1968,121410,
Dominican Republic,1960,Urban,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1966,38830,
Dominican Republic,1960,Rural,Male,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",1966,82580,
Dominican Republic,1960,Total,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1968,103990,
Dominican Republic,1960,Urban,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1966,32600,
Dominican Republic,1960,Rural,Male,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",1966,71390,
Dominican Republic,1960,Total,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1968,94730,
Dominican Republic,1960,Urban,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1966,30270,
Dominican Republic,1960,Rural,Male,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",1966,64460,
Dominican Republic,1960,Total,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1968,77500,
Dominican Republic,1960,Urban,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1966,23640,
Dominican Republic,1960,Rural,Male,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",1966,53860,
Dominican Republic,1960,Total,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1968,65870,
Dominican Republic,1960,Urban,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1966,18700,
Dominican Republic,1960,Rural,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",1966,47170,
Dominican Republic,1960,Total,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1968,51660,
Dominican Republic,1960,Urban,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1966,14710,
Dominican Republic,1960,Rural,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",1966,36950,
Dominican Republic,1960,Total,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1968,47100,
Dominican Republic,1960,Urban,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1966,12520,
Dominican Republic,1960,Rural,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",1966,34580,
Dominican Republic,1960,Total,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1968,28920,
Dominican Republic,1960,Urban,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1966,7880,
Dominican Republic,1960,Rural,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",1966,21040,
Dominican Republic,1960,Total,Male,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1968,32390,
Dominican Republic,1960,Urban,Male,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1966,7420,
Dominican Republic,1960,Rural,Male,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",1966,24970,
Dominican Republic,1960,Total,Male,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1968,14250,
Dominican Republic,1960,Urban,Male,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1966,3970,
Dominican Republic,1960,Rural,Male,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",1966,10280,
Dominican Republic,1960,Total,Male,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1968,14060,
Dominican Republic,1960,Urban,Male,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1966,2970,
Dominican Republic,1960,Rural,Male,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",1966,11090,
Dominican Republic,1960,Total,Male,75 +,Census - de jure - complete tabulation,"Final figure, complete",1968,17640,
Dominican Republic,1960,Urban,Male,75 +,Census - de jure - complete tabulation,"Final figure, complete",1966,3820,
Dominican Republic,1960,Rural,Male,75 +,Census - de jure - complete tabulation,"Final figure, complete",1966,13820,
Dominican Republic,1960,Total,Male,Total,Census - de jure - complete tabulation,"Final figure, complete",1968,1535820,
Dominican Republic,1960,Urban,Male,Total,Census - de jure - complete tabulation,"Final figure, complete",1966,430500,
Dominican Republic,1960,Rural,Male,Total,Census - de jure - complete tabulation,"Final figure, complete",1966,1105320,
Dominican Republic,1960,Total,Male,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1968,0,
Dominican Republic,1960,Urban,Male,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1966,0,
Dominican Republic,1960,Rural,Male,Unknown,Census - de jure - complete tabulation,"Final figure, complete",1966,0,
Dominican Republic,1970,Total,Both Sexes,0,Census - de jure - complete tabulation,"Final figure, complete",1982,135634,
Dominican Republic,1970,Urban,Both Sexes,0,Census - de jure - complete tabulation,"Final figure, complete",1982,48402,
Dominican Republic,1970,Rural,Both Sexes,0,Census - de jure - complete tabulation,"Final figure, complete",1982,87232,
Dominican Republic,1970,Total,Both Sexes,1,Census - de jure - complete tabulation,"Final figure, complete",1982,113262,
Dominican Republic,1970,Urban,Both Sexes,1,Census - de jure - complete tabulation,"Final figure, complete",1982,42391,
Dominican Republic,1970,Rural,Both Sexes,1,Census - de jure - complete tabulation,"Final figure, complete",1982,70871,
Dominican Republic,1970,Total,Both Sexes,2,Census - de jure - complete tabulation,"Final figure, complete",1982,136123,
Dominican Republic,1970,Urban,Both Sexes,2,Census - de jure - complete tabulation,"Final figure, complete",1982,49879,
Dominican Republic,1970,Rural,Both Sexes,2,Census - de jure - complete tabulation,"Final figure, complete",1982,86244,
Dominican Republic,1970,Total,Both Sexes,3,Census - de jure - complete tabulation,"Final figure, complete",1982,148927,
Dominican Republic,1970,Urban,Both Sexes,3,Census - de jure - complete tabulation,"Final figure, complete",1982,53723,
Dominican Republic,1970,Rural,Both Sexes,3,Census - de jure - complete tabulation,"Final figure, complete",1982,95204,
Dominican Republic,1970,Total,Both Sexes,4,Census - de jure - complete tabulation,"Final figure, complete",1982,145400,
Dominican Republic,1970,Urban,Both Sexes,4,Census - de jure - complete tabulation,"Final figure, complete",1982,53120,
Dominican Republic,1970,Rural,Both Sexes,4,Census - de jure - complete tabulation,"Final figure, complete",1982,92280,
Dominican Republic,1970,Total,Both Sexes,5,Census - de jure - complete tabulation,"Final figure, complete",1982,142281,
Dominican Republic,1970,Urban,Both Sexes,5,Census - de jure - complete tabulation,"Final figure, complete",1982,52154,
Dominican Republic,1970,Rural,Both Sexes,5,Census - de jure - complete tabulation,"Final figure, complete",1982,90127,
Dominican Republic,1970,Total,Both Sexes,6,Census - de jure - complete tabulation,"Final figure, complete",1982,136177,
Dominican Republic,1970,Urban,Both Sexes,6,Census - de jure - complete tabulation,"Final figure, complete",1982,50820,
Dominican Republic,1970,Rural,Both Sexes,6,Census - de jure - complete tabulation,"Final figure, complete",1982,85357,
Dominican Republic,1970,Total,Both Sexes,7,Census - de jure - complete tabulation,"Final figure, complete",1982,137195,
Dominican Republic,1970,Urban,Both Sexes,7,Census - de jure - complete tabulation,"Final figure, complete",1982,49832,
Dominican Republic,1970,Rural,Both Sexes,7,Census - de jure - complete tabulation,"Final figure, complete",1982,87363,
Dominican Republic,1970,Total,Both Sexes,8,Census - de jure - complete tabulation,"Final figure, complete",1982,129334,
Dominican Republic,1970,Urban,Both Sexes,8,Census - de jure - complete tabulation,"Final figure, complete",1982,47127,
Dominican Republic,1970,Rural,Both Sexes,8,Census - de jure - complete tabulation,"Final figure, complete",1982,82207,
Dominican Republic,1970,Total,Both Sexes,9,Census - de jure - complete tabulation,"Final figure, complete",1982,112680,
Dominican Republic,1970,Urban,Both Sexes,9,Census - de jure - complete tabulation,"Final figure, complete",1982,42991,
Dominican Republic,1970,Rural,Both Sexes,9,Census - de jure - complete tabulation,"Final figure, complete",1982,69689,
Dominican Republic,1970,Total,Both Sexes,10,Census - de jure - complete tabulation,"Final figure, complete",1982,126283,
Dominican Republic,1970,Urban,Both Sexes,10,Census - de jure - complete tabulation,"Final figure, complete",1982,45372,
Dominican Republic,1970,Rural,Both Sexes,10,Census - de jure - complete tabulation,"Final figure, complete",1982,80911,
Dominican Republic,1970,Total,Both Sexes,11,Census - de jure - complete tabulation,"Final figure, complete",1982,96910,
Dominican Republic,1970,Urban,Both Sexes,11,Census - de jure - complete tabulation,"Final figure, complete",1982,38377,
Dominican Republic,1970,Rural,Both Sexes,11,Census - de jure - complete tabulation,"Final figure, complete",1982,58533,
Dominican Republic,1970,Total,Both Sexes,12,Census - de jure - complete tabulation,"Final figure, complete",1982,136939,
Dominican Republic,1970,Urban,Both Sexes,12,Census - de jure - complete tabulation,"Final figure, complete",1982,50928,
Dominican Republic,1970,Rural,Both Sexes,12,Census - de jure - complete tabulation,"Final figure, complete",1982,86011,
Dominican Republic,1970,Total,Both Sexes,13,Census - de jure - complete tabulation,"Final figure, complete",1982,104880,
Dominican Republic,1970,Urban,Both Sexes,13,Census - de jure - complete tabulation,"Final figure, complete",1982,40937,
Dominican Republic,1970,Rural,Both Sexes,13,Census - de jure - complete tabulation,"Final figure, complete",1982,63943,
Dominican Republic,1970,Total,Both Sexes,14,Census - de jure - complete tabulation,"Final figure, complete",1982,106793,
Dominican Republic,1970,Urban,Both Sexes,14,Census - de jure - complete tabulation,"Final figure, complete",1982,42136,
Dominican Republic,1970,Rural,Both Sexes,14,Census - de jure - complete tabulation,"Final figure, complete",1982,64657,
Dominican Republic,1970,Total,Both Sexes,15,Census - de jure - complete tabulation,"Final figure, complete",1982,96289,
Dominican Republic,1970,Urban,Both Sexes,15,Census - de jure - complete tabulation,"Final figure, complete",1982,39424,
Dominican Republic,1970,Rural,Both Sexes,15,Census - de jure - complete tabulation,"Final figure, complete",1982,56865,
Dominican Republic,1970,Total,Both Sexes,16,Census - de jure - complete tabulation,"Final figure, complete",1982,92856,
Dominican Republic,1970,Urban,Both Sexes,16,Census - de jure - complete tabulation,"Final figure, complete",1982,38675,
Dominican Republic,1970,Rural,Both Sexes,16,Census - de jure - complete tabulation,"Final figure, complete",1982,54181,
Dominican Republic,1970,Total,Both Sexes,17,Census - de jure - complete tabulation,"Final figure, complete",1982,84660,
Dominican Republic,1970,Urban,Both Sexes,17,Census - de jure - complete tabulation,"Final figure, complete",1982,37553,
Dominican Republic,1970,Rural,Both Sexes,17,Census - de jure - complete tabulation,"Final figure, complete",1982,47107,
Dominican Republic,1970,Total,Both Sexes,18,Census - de jure - complete tabulation,"Final figure, complete",1982,95565,
Dominican Republic,1970,Urban,Both Sexes,18,Census - de jure - complete tabulation,"Final figure, complete",1982,40464,
Dominican Republic,1970,Rural,Both Sexes,18,Census - de jure - complete tabulation,"Final figure, complete",1982,55101,
Dominican Republic,1970,Total,Both Sexes,19,Census - de jure - complete tabulation,"Final figure, complete",1982,74756,
Dominican Republic,1970,Urban,Both Sexes,19,Census - de jure - complete tabulation,"Final figure, complete",1982,34508,
